967	5	2
968	1	0
969	6	2
970	1	2
971	5	1
972	0	0
973	5	0
974	1	1
975	3	0
976	6	2
977	5	2
978	5	0
979	7	2
980	1	0
981	5	1
982	3	1
983	2	2
984	8	0
985	1	2
986	0	1
987	0	0
988	8	0
989	1	1
990	4	1
991	0	2
992	6	2
993	2	1
994	3	2
995	9	0
996	6	0
997	0	1
998	1	1
999	9	2
1000	0	2
1001	7	2
1002	7	0
1003	4	0
1004	6	0
1005	7	1
1006	9	2
1007	2	2
1008	2	1
1009	7	0
1010	2	2
1011	4	1
1012	7	0
1013	1	1
1014	0	1
1015	9	2
1016	0	0
1017	5	1
1018	7	1
1019	1	2
1020	1	2
1021	0	1
1022	4	0
1023	5	1
1024	1	0
1025	7	2
1026	1	2
1027	6	0
1028	5	2
1029	9	2
1030	9	1
1031	9	0
1032	1	1
1033	9	2
1034	3	2
1035	0	1
1036	4	1
1037	9	1
1038	4	0
1039	2	1
1040	9	1
1041	5	2
1042	4	0
1043	8	0
1044	6	2
1045	1	0
1046	1	2
1047	9	1
1048	1	1
1049	6	2
1050	5	2
1051	6	1
1052	5	1
1053	0	1
1054	0	2
1055	0	1
1056	5	1
1057	6	0
1058	6	1
1059	7	2
1060	6	1
1061	5	1
1062	0	1
1063	6	1
1064	6	1
1065	3	1
1066	4	0
1067	2	0
1068	7	1
1069	8	2
1070	4	1
1071	5	0
1072	8	1
1073	6	1
1074	3	2
1075	1	1
1076	9	0
1077	9	2
1078	2	1
1079	1	0
1080	0	0
1081	1	2
1082	4	0
1083	3	1
1084	0	2
1085	6	1
1086	5	1
1087	8	1
1088	5	0
1089	2	2
1090	5	0
1091	1	2
1092	4	2
1093	0	1
1094	5	0
1095	0	2
1096	6	0
1097	5	0
1098	8	1
1099	0	0
1100	6	0
1101	3	0
1102	2	2
1103	6	1
1104	3	0
1105	0	2
1106	4	0
1107	2	2
1108	9	0
1109	5	1
1110	2	1
1111	6	0
1112	8	2
1113	8	0
1114	0	2
1115	2	0
1116	0	2
1117	3	0
1118	9	2
1119	8	0
1120	9	0
1121	3	0
1122	8	2
1123	0	2
1124	4	0
1125	5	0
1126	2	2
1127	9	0
1128	7	2
1129	9	2
1130	4	0
1131	1	1
1132	2	0
1133	4	0
1134	2	0
1135	9	2
1136	5	2
1137	9	2
1138	0	0
1139	8	1
1140	8	2
1141	7	1
1142	1	1
1143	5	0
1144	8	1
1145	4	1
1146	3	1
1147	4	1
1148	1	1
1149	4	2
1150	8	1
1151	4	2
1152	5	0
1153	5	1
1154	9	0
1155	4	1
1156	6	2
1157	5	2
1158	2	2
1159	2	0
1160	8	0
1161	1	0
1162	0	2
1163	5	0
1164	7	1
1165	0	0
1166	7	2
1167	8	0
1168	0	1
1169	3	2
1170	4	1
1171	1	1
1172	2	2
1173	7	1
1174	3	1
1175	7	2
1176	4	2
1177	6	1
1178	1	1
1179	1	2
1180	2	0
1181	8	2
1182	8	0
1183	3	1
1184	6	0
1185	7	0
1186	9	2
1187	5	2
1188	9	2
1189	7	2
1190	3	1
1191	4	2
1192	2	0
1193	9	2
1194	5	1
1195	5	2
1196	4	0
1197	7	1
1198	1	1
1199	3	0
1200	9	2
1201	6	0
1202	3	2
1203	1	2
1204	3	0
1205	9	1
1206	2	2
1207	0	0
1208	7	2
1209	8	2
1210	9	2
1211	5	1
1212	0	1
1213	8	1
1214	2	0
1215	8	2
1216	5	2
1217	1	1
1218	7	2
1219	5	2
1220	6	1
1221	5	1
1222	1	0
1223	9	1
1224	7	0
1225	0	0
1226	0	2
1227	4	0
1228	0	0
1229	7	0
1230	3	1
1231	3	0
1232	0	1
1233	3	2
1234	3	1
1235	7	1
1236	9	1
1237	5	0
1238	8	2
1239	6	1
1240	2	0
1241	7	0
1242	2	1
1243	9	2
1244	8	1
1245	3	1
1246	8	1
1247	6	0
1248	3	0
1249	3	0
1250	9	0
1251	6	1
1252	2	2
1253	4	1
1254	1	0
1255	1	0
1256	2	2
1257	1	2
1258	2	1
1259	7	2
1260	2	2
1261	4	0
1262	7	2
1263	8	0
1264	0	1
1265	1	0
1266	3	2
1267	4	1
1268	0	0
1269	1	1
1270	0	1
1271	9	1
1272	4	2
1273	7	0
1274	3	1
1275	3	0
1276	1	2
1277	7	2
1278	4	1
1279	2	1
1280	8	0
1281	8	0
1282	8	1
1283	3	0
1284	8	1
1285	4	0
1286	9	0
1287	9	1
1288	2	0
1289	8	1
1290	0	0
1291	5	0
1292	0	0
1293	1	1
1294	9	1
1295	3	1
1296	9	2
1297	6	0
1298	5	2
1299	4	2
1300	3	1
1301	8	0
1302	5	2
1303	0	0
1304	6	0
1305	4	2
1306	3	2
1307	0	1
1308	5	2
1309	7	0
1310	9	0
1311	1	0
1312	7	1
1313	5	2
1314	3	1
1315	2	0
1316	5	1
1317	1	1
1318	5	1
1319	9	1
1320	9	2
1321	4	1
1322	1	0
1323	4	1
1324	3	1
1325	0	1
1326	1	2
1327	6	1
1328	5	2
1329	5	0
1330	5	0
1331	1	2
1332	7	1
1333	3	2
1334	3	2
1335	7	2
1336	8	1
1337	3	1
1338	3	2
1339	3	2
1340	0	1
1341	3	1
1342	9	2
1343	1	1
1344	8	1
1345	2	1
1346	9	0
1347	8	2
1348	1	1
1349	6	1
1350	0	1
1351	3	1
1352	2	0
1353	9	0
1354	5	0
1355	9	2
1356	3	0
1357	2	1
1358	4	0
1359	0	0
1360	9	0
1361	1	0
1362	7	1
1363	4	0
1364	8	0
1365	0	0
1366	2	1
1367	7	2
1368	5	1
1369	1	2
1370	5	1
1371	8	0
1372	5	0
1373	3	2
1374	7	1
1375	7	2
1376	1	0
1377	3	1
1378	7	0
1379	8	2
1380	6	1
1381	7	0
1382	9	1
1383	9	2
1384	0	1
1385	5	1
1386	4	1
1387	5	1
1388	1	2
1389	5	0
1390	5	2
1391	1	1
1392	5	0
1393	2	1
1394	9	2
1395	4	1
1396	7	0
1397	0	0
1398	0	1
1399	9	0
1400	2	2
1401	8	1
1402	7	2
1403	6	1
1404	0	1
1405	7	1
1406	9	0
1407	8	2
1408	4	1
1409	7	1
1410	4	1
1411	7	0
1412	6	2
1413	5	2
1414	6	1
1415	1	0
1416	4	2
1417	3	1
1418	8	2
1419	6	1
1420	3	1
1421	4	1
1422	5	1
1423	7	2
1424	3	0
1425	8	0
1426	4	0
1427	3	0
1428	9	0
1429	6	2
1430	0	0
1431	3	1
1432	3	1
1433	3	1
1434	3	2
1435	2	1
1436	4	0
1437	2	0
1438	0	1
1439	9	2
1440	3	2
1441	3	0
1442	5	1
1443	1	1
1444	8	2
1445	5	0
1446	1	0
1447	6	0
1448	3	0
1449	8	2
1450	9	2
1451	3	0
1452	9	1
1453	2	0
1454	8	0
1455	2	2
1456	4	1
1457	9	1
1458	8	2
1459	0	0
1460	7	0
1461	1	2
1462	9	1
1463	7	0
1464	9	1
1465	2	1
1466	6	1
1467	3	2
1468	4	1
1469	4	2
1470	4	0
1471	3	1
1472	4	1
1473	8	0
1474	8	2
1475	6	2
1476	9	0
1477	2	1
1478	3	2
1479	2	0
1480	8	0
1481	6	2
1482	4	2
1483	9	2
1484	7	1
1485	5	1
1486	7	2
1487	9	1
1488	8	0
1489	5	2
1490	4	1
1491	7	1
1492	5	0
1493	4	1
1494	9	2
1495	6	0
1496	1	2
1497	3	2
1498	7	0
1499	0	1
1500	0	0
1501	0	1
1502	2	0
1503	1	1
1504	9	1
1505	9	1
1506	2	2
1507	6	2
1508	0	0
1509	0	1
1510	7	2
1511	7	1
1512	8	0
1513	2	0
1514	6	0
1515	9	0
1516	9	0
1517	9	1
1518	6	0
1519	0	2
1520	9	2
1521	5	0
1522	2	1
1523	5	0
1524	1	2
1525	0	2
1526	2	0
1527	9	1
1528	8	0
1529	5	1
1530	5	2
1531	1	0
1532	6	2
1533	0	0
1534	6	0
1535	2	0
1536	3	0
1537	9	0
1538	0	1
1539	9	1
1540	7	1
1541	9	0
1542	7	2
1543	5	2
1544	7	2
1545	0	2
1546	1	0
1547	2	1
1548	9	2
1549	0	2
1550	1	1
1551	3	2
1552	5	0
1553	7	2
1554	3	2
1555	6	1
1556	3	2
1557	3	0
1558	7	1
1559	0	2
1560	8	0
1561	0	1
1562	3	0
1563	2	0
1564	2	1
1565	8	1
1566	4	0
1567	0	2
1568	2	1
1569	5	2
1570	7	1
1571	2	0
1572	9	1
1573	8	0
1574	8	2
1575	7	1
1576	8	0
1577	6	0
1578	4	0
1579	1	0
1580	7	0
1581	0	1
1582	1	2
1583	5	0
1584	0	0
1585	4	1
1586	4	1
1587	4	1
1588	7	2
1589	5	0
1590	6	1
1591	3	2
1592	4	2
1593	3	1
1594	7	1
1595	4	2
1596	9	1
1597	2	1
1598	5	0
1599	6	1
1600	2	0
1601	9	0
1602	6	0
1603	9	2
1604	7	0
1605	5	1
1606	4	1
1607	2	1
1608	7	2
1609	3	2
1610	3	0
1611	2	0
1612	9	0
1613	1	0
1614	7	1
1615	7	1
1616	2	2
1617	0	1
1618	4	1
1619	8	0
1620	6	0
1621	8	0
1622	9	1
1623	9	1
1624	5	0
1625	4	1
1626	3	1
1627	0	0
1628	2	2
1629	4	2
1630	3	2
1631	0	2
1632	2	2
1633	3	0
1634	3	0
1635	4	1
1636	2	0
1637	1	1
1638	9	1
1639	1	0
1640	6	0
1641	7	0
1642	4	2
1643	0	0
1644	4	0
1645	5	1
1646	9	0
1647	0	1
1648	5	0
1649	1	0
1650	0	0
1651	8	0
1652	7	2
1653	4	1
1654	2	2
1655	6	1
1656	4	0
1657	1	1
1658	5	1
1659	7	2
1660	7	1
1661	2	2
1662	7	0
1663	7	0
1664	8	0
1665	9	2
1666	6	2
1667	1	0
1668	1	1
1669	2	2
1670	1	0
1671	8	1
1672	8	2
1673	8	1
1674	9	0
1675	7	0
1676	7	0
1677	0	1
1678	9	0
1679	1	1
1680	1	2
1681	9	2
1682	2	0
1683	9	2
1684	7	0
1685	1	1
1686	2	0
1687	6	0
1688	5	1
1689	5	1
1690	4	1
1691	1	1
1692	8	0
1693	3	2
1694	1	0
1695	1	2
1696	4	2
1697	3	1
1698	9	2
1699	6	0
1700	9	0
1701	6	1
1702	7	0
1703	7	1
1704	6	0
1705	4	0
1706	6	2
1707	8	0
1708	2	0
1709	1	2
1710	6	2
1711	2	2
1712	4	1
1713	4	2
1714	0	0
1715	2	0
1716	5	2
1717	6	0
1718	2	2
1719	6	0
1720	4	2
1721	7	0
1722	5	2
1723	9	1
1724	0	1
1725	2	1
1726	0	2
1727	7	1
1728	6	1
1729	2	2
1730	1	1
1731	6	1
1732	3	0
1733	8	2
1734	0	2
1735	0	2
1736	2	0
1737	2	1
1738	4	2
1739	5	0
1740	2	0
1741	9	0
1742	8	0
1743	6	1
1744	0	1
1745	9	0
1746	8	1
1747	8	0
1748	1	1
1749	6	0
1750	6	2
1751	0	0
1752	4	0
1753	9	0
1754	9	2
1755	1	0
1756	0	0
1757	5	2
1758	5	1
1759	6	2
1760	2	2
1761	3	1
1762	6	0
1763	8	0
1764	8	0
1765	9	1
1766	7	2
1767	6	0
1768	7	2
1769	2	2
1770	2	1
1771	3	1
1772	4	2
1773	8	1
1774	5	0
1775	4	2
1776	9	1
1777	2	0
1778	7	2
1779	7	0
1780	3	1
1781	3	1
1782	9	1
1783	5	0
1784	8	0
1785	4	1
1786	0	1
1787	2	2
1788	5	0
1789	3	1
1790	2	1
1791	4	1
1792	8	1
1793	6	2
1794	1	1
1795	2	2
1796	8	1
1797	8	2
1798	4	2
1799	5	1
1800	7	1
1801	1	2
1802	0	1
1803	8	2
1804	7	0
1805	4	1
1806	8	2
1807	5	0
1808	7	2
1809	1	2
1810	1	0
1811	6	0
1812	2	1
1813	2	0
1814	9	0
1815	8	1
1816	9	0
1817	3	0
1818	9	2
1819	5	2
1820	1	0
1821	1	0
1822	2	0
1823	7	1
1824	8	1
1825	8	2
1826	1	2
1827	1	2
1828	8	2
1829	6	1
1830	6	2
1831	9	2
1832	4	2
1833	9	1
1834	7	2
1835	1	2
1836	5	2
1837	5	1
1838	0	2
1839	1	0
1840	1	2
1841	0	1
1842	2	2
1843	2	1
1844	2	2
1845	8	2
1846	4	0
1847	0	0
1848	8	0
1849	6	1
1850	8	1
1851	3	1
1852	1	1
1853	2	0
1854	5	2
1855	7	1
1856	3	0
1857	6	2
1858	2	0
1859	2	2
1860	0	1
1861	3	2
1862	5	0
1863	3	2
1864	8	2
1865	0	2
1866	3	2
1867	9	2
1868	4	2
1869	8	0
1870	7	2
1871	9	1
1872	1	0
1873	5	0
1874	2	1
1875	0	0
1876	0	1
1877	4	1
1878	3	2
1879	0	0
1880	2	0
1881	1	2
1882	7	2
1883	4	0
1884	3	0
1885	4	0
1886	7	1
1887	9	1
1888	0	2
1889	6	0
1890	6	2
1891	7	2
1892	3	1
1893	5	0
1894	3	1
1895	8	2
1896	6	1
1897	2	0
1898	3	2
1899	7	0
1900	8	1
1901	0	1
1902	7	1
1903	6	0
1904	3	1
1905	7	0
1906	3	0
1907	2	1
1908	5	1
1909	2	0
1910	7	0
1911	0	1
1912	5	2
1913	0	1
1914	1	2
1915	8	1
1916	1	1
1917	4	1
1918	3	2
1919	4	1
1920	8	1
1921	1	2
1922	1	1
1923	3	2
1924	5	1
1925	1	2
1926	3	1
1927	2	1
1928	7	0
1929	2	0
1930	1	0
1931	3	2
1932	3	0
1933	1	1
1934	2	0
1935	8	1
1936	6	2
1937	7	2
1938	4	2
1939	6	1
1940	4	0
1941	6	0
1942	5	1
1943	3	2
1944	4	0
1945	9	0
1946	1	1
1947	8	0
1948	2	1
1949	2	2
1950	5	0
1951	6	0
1952	3	1
1953	5	1
1954	1	2
1955	8	2
1956	0	1
1957	2	2
1958	9	2
1959	3	2
1960	7	1
1961	4	0
1962	0	0
1963	1	0
1964	4	1
1965	7	1
1966	5	2
1967	8	1
1968	7	0
1969	7	1
1970	5	1
1971	3	2
1972	4	1
1973	9	2
1974	0	2
1975	9	2
1976	0	0
1977	3	2
1978	2	2
1979	5	1
1980	4	2
1981	4	2
1982	3	1
1983	1	1
1984	8	0
1985	9	2
1986	1	2
1987	3	0
1988	5	0
1989	8	0
1990	3	1
1991	3	2
1992	4	2
1993	8	1
1994	0	2
1995	4	0
1996	7	1
1997	6	2
1998	9	2
1999	6	2
2000	4	2
2001	7	2
2002	2	0
2003	1	2
2004	5	2
2005	2	1
2006	1	1
2007	8	1
2008	9	2
2009	0	2
2010	8	2
2011	5	2
2012	6	1
2013	4	2
2014	9	1
2015	0	0
2016	3	0
2017	5	2
2018	9	2
2019	9	1
2020	6	2
2021	8	0
2022	9	0
2023	1	1
2024	5	2
2025	6	2
2026	3	1
2027	3	2
2028	9	2
2029	8	1
2030	0	1
2031	1	0
2032	1	2
2033	3	1
2034	9	0
2035	2	0
2036	9	1
2037	5	1
2038	2	0
2039	7	2
2040	7	2
2041	2	1
2042	8	0
2043	4	0
2044	9	0
2045	6	2
2046	9	1
2047	3	0
2048	2	0
2049	3	2
2050	7	2
2051	4	1
2052	9	1
2053	2	0
2054	3	2
2055	5	0
2056	8	2
2057	4	0
2058	4	1
2059	5	2
2060	1	0
2061	9	1
2062	0	2
2063	4	1
2064	8	1
2065	2	1
2066	3	1
2067	2	2
2068	7	1
2069	8	1
2070	8	0
2071	8	0
2072	9	1
2073	9	0
2074	4	2
2075	6	2
2076	6	1
2077	9	0
2078	3	1
2079	5	2
2080	5	2
2081	2	1
2082	3	0
2083	8	0
2084	3	0
2085	3	0
2086	1	0
2087	4	2
2088	3	2
2089	7	2
2090	7	0
2091	7	0
2092	5	1
2093	4	2
2094	1	1
2095	6	2
2096	8	0
2097	7	1
2098	5	1
2099	9	2
2100	4	0
2101	0	0
2102	3	0
2103	0	1
2104	0	2
2105	7	2
2106	9	0
2107	2	0
2108	3	0
2109	8	1
2110	5	0
2111	0	1
2112	6	2
2113	8	0
2114	9	2
2115	3	0
2116	9	1
2117	7	1
2118	0	1
2119	0	1
2120	3	0
2121	0	1
2122	0	1
2123	1	2
2124	3	1
2125	0	1
2126	9	2
2127	6	1
2128	7	1
2129	5	1
2130	1	0
2131	4	0
2132	0	1
2133	2	0
2134	7	2
2135	4	2
2136	6	0
2137	5	1
2138	9	2
2139	7	0
2140	0	1
2141	0	0
